,RMC_LATITUDE,RMC_LONGITUDE,SAMPLE_TIMESTAMP,RMC_UTC_DATE,RMC_UTC_DATE_YMD,RMC_GROUND_SPEED,RMC_GROUND_WEEK
16836,37.554395,123.281813,2021-05-08 19:26:51,192647.00,080521,17.444,282.4
16837,37.55443,123.281615,2021-05-08 19:26:53,192649.00,080521,17.44,282.4
16838,37.55448,123.281318,2021-05-08 19:26:55,192652.00,080521,17.447,282.2
16839,37.554513,123.281122,2021-05-08 19:26:58,192654.00,080521,17.437,282.1
16840,37.554547,123.280923,2021-05-08 19:27:00,192656.00,080521,17.434,282.1
16841,37.554583,123.280725,2021-05-08 19:27:02,192658.00,080521,17.44,282.4
16842,37.554633,123.280428,2021-05-08 19:27:04,192701.00,080521,17.447,282.2
16843,37.554652,123.28033,2021-05-08 19:27:05,192702.00,080521,17.444,282.2
16844,37.554668,123.280232,2021-05-08 19:27:07,192703.00,080521,17.437,282.2
16845,37.5547,123.280035,2021-05-08 19:27:09,192705.00,080521,17.45,282.0
16846,37.55475,123.279738,2021-05-08 19:27:11,192708.00,080521,17.449,282.2
16847,37.554783,123.27954,2021-05-08 19:27:13,192710.00,080521,17.456,282.2
16848,37.554818,123.279342,2021-05-08 19:27:16,192712.00,080521,17.449,282.3
16849,37.554853,123.279145,2021-05-08 19:27:18,192714.00,080521,17.448,282.5
16850,37.554905,123.278847,2021-05-08 19:27:20,192717.00,080521,17.464,282.3
16851,37.55492,123.278747,2021-05-08 19:27:22,192718.00,080521,17.46,282.1
16852,37.554953,123.27855,2021-05-08 19:27:24,192720.00,080521,17.443,282.2
16853,37.555007,123.278253,2021-05-08 19:27:27,192723.00,080521,17.45,282.4
16854,37.555042,123.278055,2021-05-08 19:27:29,192725.00,080521,17.458,282.4
16855,37.555092,123.277758,2021-05-08 19:27:31,192728.00,080521,17.432,282.4
16856,37.555127,123.27756,2021-05-08 19:27:34,192730.00,080521,17.445,282.3
16857,37.55516,123.277362,2021-05-08 19:27:36,192732.00,080521,17.426,282.3
16858,37.555195,123.277163,2021-05-08 19:27:38,192734.00,080521,17.428,282.4
16859,37.55523,123.276965,2021-05-08 19:27:40,192736.00,080521,17.444,282.2
16860,37.55528,123.276667,2021-05-08 19:27:43,192739.00,080521,17.427,282.2
16861,37.555315,123.276468,2021-05-08 19:27:45,192741.00,080521,17.424,282.3
16862,37.55535,123.27627,2021-05-08 19:27:47,192743.00,080521,17.428,282.4
16863,37.555402,123.275972,2021-05-08 19:27:49,192746.00,080521,17.431,282.3
16864,37.55542,123.275873,2021-05-08 19:27:50,192747.00,080521,17.421,282.3
16865,37.555437,123.275775,2021-05-08 19:27:52,192748.00,080521,17.415,282.3
16866,37.55547,123.275575,2021-05-08 19:27:54,192750.00,080521,17.432,282.2
16867,37.555503,123.275377,2021-05-08 19:27:56,192752.00,080521,17.424,282.2
16868,37.555555,123.27508,2021-05-08 19:27:58,192755.00,080521,17.42,282.2
16869,37.555572,123.27498,2021-05-08 19:27:59,192756.00,080521,17.426,282.2
16870,37.55559,123.274882,2021-05-08 19:28:01,192757.00,080521,17.429,282.3
16871,37.555623,123.274683,2021-05-08 19:28:03,192759.00,080521,17.445,282.3
16872,37.555657,123.274483,2021-05-08 19:28:05,192801.00,080521,17.436,282.2
16873,37.55571,123.274187,2021-05-08 19:28:07,192804.00,080521,17.429,282.3
16874,37.555745,123.273988,2021-05-08 19:28:10,192806.00,080521,17.448,282.4
16875,37.555778,123.273788,2021-05-08 19:28:12,192808.00,080521,17.432,282.2
16876,37.555813,123.273588,2021-05-08 19:28:14,192810.00,080521,17.424,282.3
16877,37.555865,123.27329,2021-05-08 19:28:16,192813.00,080521,17.432,282.3
16878,37.555898,123.273092,2021-05-08 19:28:19,192815.00,080521,17.438,282.2
16879,37.555933,123.272893,2021-05-08 19:28:21,192817.00,080521,17.431,282.3
16880,37.555968,123.272695,2021-05-08 19:28:23,192819.00,080521,17.436,282.4
16881,37.55602,123.272397,2021-05-08 19:28:25,192822.00,080521,17.446,282.3
16882,37.556037,123.272298,2021-05-08 19:28:26,192823.00,080521,17.447,282.4
16883,37.556055,123.2722,2021-05-08 19:28:28,192824.00,080521,17.447,282.5
16884,37.556092,123.272002,2021-05-08 19:28:30,192826.00,080521,17.455,282.5
16885,37.556643,123.268827,2021-05-08 19:29:01,192858.00,080521,17.451,282.2
16886,37.556677,123.268628,2021-05-08 19:29:04,192900.00,080521,17.446,282.0
16887,37.55671,123.26843,2021-05-08 19:29:06,192902.00,080521,17.442,282.1
16888,37.556747,123.268232,2021-05-08 19:29:08,192904.00,080521,17.45,282.4
16889,37.556802,123.267932,2021-05-08 19:29:10,192907.00,080521,17.465,282.6
16890,37.556835,123.267733,2021-05-08 19:29:13,192909.00,080521,17.449,282.5
16891,37.556867,123.267535,2021-05-08 19:29:15,192911.00,080521,17.434,282.2
16892,37.556915,123.267237,2021-05-08 19:29:17,192914.00,080521,17.448,282.1
16893,37.55695,123.267038,2021-05-08 19:29:19,192916.00,080521,17.444,282.1
16894,37.556985,123.26684,2021-05-08 19:29:22,192918.00,080521,17.444,282.3
16895,37.55702,123.266642,2021-05-08 19:29:24,192920.00,080521,17.447,282.4
16896,37.557053,123.266445,2021-05-08 19:29:26,192922.00,080521,17.45,282.3
16897,37.557107,123.266147,2021-05-08 19:29:28,192925.00,080521,17.449,282.3
16898,37.55714,123.265947,2021-05-08 19:29:30,192927.00,080521,17.469,282.2
16899,37.557175,123.265748,2021-05-08 19:29:32,192929.00,080521,17.457,282.3
16900,37.55721,123.26555,2021-05-08 19:29:35,192931.00,080521,17.451,282.2
16901,37.557245,123.265352,2021-05-08 19:29:37,192933.00,080521,17.456,282.4
16902,37.557278,123.265153,2021-05-08 19:29:39,192935.00,080521,17.464,282.5
16903,37.557295,123.265053,2021-05-08 19:29:40,192936.00,080521,17.468,282.5
16904,37.557328,123.264855,2021-05-08 19:29:42,192938.00,080521,17.45,282.5
16905,37.557362,123.264657,2021-05-08 19:29:44,192940.00,080521,17.446,282.3
16906,37.557412,123.264358,2021-05-08 19:29:46,192943.00,080521,17.438,282.2
16907,37.55743,123.264258,2021-05-08 19:29:47,192944.00,080521,17.437,282.3
16908,37.557448,123.264158,2021-05-08 19:29:49,192945.00,080521,17.441,282.3
16909,37.557483,123.26396,2021-05-08 19:29:51,192947.00,080521,17.434,282.3
16910,37.55752,123.263762,2021-05-08 19:29:53,192949.00,080521,17.433,282.2
16911,37.557577,123.263463,2021-05-08 19:29:55,192952.00,080521,17.453,282.1
16912,37.557595,123.263363,2021-05-08 19:29:56,192953.00,080521,17.45,282.1
16913,37.557613,123.263265,2021-05-08 19:29:58,192954.00,080521,17.447,282.1
16914,37.55765,123.263067,2021-05-08 19:30:00,192956.00,080521,17.447,282.1
16915,37.557687,123.262868,2021-05-08 19:30:02,192958.00,080521,17.453,282.2
16916,37.557742,123.26257,2021-05-08 19:30:04,193001.00,080521,17.471,282.4
16917,37.557758,123.26247,2021-05-08 19:30:05,193002.00,080521,17.467,282.3
16918,37.557775,123.262372,2021-05-08 19:30:07,193003.00,080521,17.462,282.2
16919,37.55781,123.262173,2021-05-08 19:30:09,193005.00,080521,17.456,282.3
16920,37.557845,123.261975,2021-05-08 19:30:11,193007.00,080521,17.467,282.4
16921,37.557897,123.261678,2021-05-08 19:30:13,193010.00,080521,17.453,282.4
16922,37.557915,123.261578,2021-05-08 19:30:14,193011.00,080521,17.45,282.5
16923,37.557932,123.26148,2021-05-08 19:30:16,193012.00,080521,17.45,282.4
16924,37.557965,123.261282,2021-05-08 19:30:18,193014.00,080521,17.438,282.3
16925,37.557998,123.261083,2021-05-08 19:30:20,193016.00,080521,17.432,282.2
16926,37.558047,123.260787,2021-05-08 19:30:22,193019.00,080521,17.434,282.1
16927,37.558063,123.260688,2021-05-08 19:30:23,193020.00,080521,17.428,282.1
16928,37.55808,123.260588,2021-05-08 19:30:25,193021.00,080521,17.429,282.2
16929,37.558115,123.26039,2021-05-08 19:30:27,193023.00,080521,17.437,282.3
16930,37.55815,123.260192,2021-05-08 19:30:29,193025.00,080521,17.444,282.3
16931,37.5582,123.259893,2021-05-08 19:30:31,193028.00,080521,17.452,282.1
16932,37.558217,123.259793,2021-05-08 19:30:32,193029.00,080521,17.447,282.0
16933,37.558233,123.259695,2021-05-08 19:30:34,193030.00,080521,17.441,282.0
16934,37.558267,123.259495,2021-05-08 19:30:36,193032.00,080521,17.449,281.9
16935,37.558303,123.259297,2021-05-08 19:30:38,193034.00,080521,17.461,282.2
16936,37.558357,123.258998,2021-05-08 19:30:40,193037.00,080521,17.47,282.4
16937,37.55839,123.258798,2021-05-08 19:30:43,193039.00,080521,17.476,282.2
16938,37.558425,123.2586,2021-05-08 19:30:45,193041.00,080521,17.48,282.2
16939,37.558458,123.2584,2021-05-08 19:30:47,193043.00,080521,17.465,282.1
16940,37.558512,123.258102,2021-05-08 19:30:49,193046.00,080521,17.474,282.4
16941,37.558528,123.258002,2021-05-08 19:30:50,193047.00,080521,17.471,282.4
16942,37.558547,123.257903,2021-05-08 19:30:52,193048.00,080521,17.463,282.4
16943,37.55858,123.257703,2021-05-08 19:30:54,193050.00,080521,17.46,282.4
16944,37.558613,123.257505,2021-05-08 19:30:56,193052.00,080521,17.451,282.2
16945,37.558667,123.257207,2021-05-08 19:30:58,193055.00,080521,17.454,282.4
16946,37.558685,123.257107,2021-05-08 19:30:59,193056.00,080521,17.47,282.5
16947,37.558703,123.257007,2021-05-08 19:31:01,193057.00,080521,17.471,282.5
16948,37.558737,123.256808,2021-05-08 19:31:03,193059.00,080521,17.453,282.4
16949,37.55877,123.25661,2021-05-08 19:31:05,193101.00,080521,17.447,282.3
16950,37.558822,123.25631,2021-05-08 19:31:08,193104.00,080521,17.448,282.3
16951,37.558855,123.256112,2021-05-08 19:31:10,193106.00,080521,17.446,282.2
16952,37.55889,123.255913,2021-05-08 19:31:12,193108.00,080521,17.442,282.4
16953,37.558927,123.255715,2021-05-08 19:31:14,193110.00,080521,17.446,282.4
16954,37.55898,123.255417,2021-05-08 19:31:17,193113.00,080521,17.455,282.6
16955,37.559015,123.255217,2021-05-08 19:31:19,193115.00,080521,17.453,282.4
16956,37.559048,123.255018,2021-05-08 19:31:21,193117.00,080521,17.442,282.3
16957,37.559098,123.25472,2021-05-08 19:31:23,193120.00,080521,17.445,282.2
16958,37.559133,123.254523,2021-05-08 19:31:26,193122.00,080521,17.443,282.4
16959,37.559185,123.254225,2021-05-08 19:31:28,193125.00,080521,17.444,282.4
16960,37.559203,123.254127,2021-05-08 19:31:30,193126.00,080521,17.442,282.4
16961,37.559255,123.253828,2021-05-08 19:31:32,193129.00,080521,17.446,282.3
16962,37.559288,123.25363,2021-05-08 19:31:34,193131.00,080521,17.443,282.2
16963,37.559322,123.253432,2021-05-08 19:31:36,193133.00,080521,17.436,282.2
16964,37.559357,123.253233,2021-05-08 19:31:39,193135.00,080521,17.446,282.3
16965,37.55939,123.253033,2021-05-08 19:31:41,193137.00,080521,17.443,282.2
16966,37.559425,123.252835,2021-05-08 19:31:43,193139.00,080521,17.438,282.3
16967,37.559443,123.252737,2021-05-08 19:31:44,193140.00,080521,17.443,282.3
16968,37.559477,123.252537,2021-05-08 19:31:46,193142.00,080521,17.448,282.2
16969,37.55951,123.252338,2021-05-08 19:31:48,193144.00,080521,17.442,282.1
16970,37.559562,123.25204,2021-05-08 19:31:51,193147.00,080521,17.438,282.2
16971,37.559595,123.25184,2021-05-08 19:31:53,193149.00,080521,17.438,282.1
16972,37.559628,123.25164,2021-05-08 19:31:55,193151.00,080521,17.437,282.0
16973,37.559663,123.251442,2021-05-08 19:31:57,193153.00,080521,17.438,282.1
16974,37.559717,123.251142,2021-05-08 19:32:00,193156.00,080521,17.444,282.1
16975,37.559752,123.250943,2021-05-08 19:32:02,193158.00,080521,17.442,282.2
16976,37.559787,123.250743,2021-05-08 19:32:04,193200.00,080521,17.453,282.2
16977,37.559838,123.250443,2021-05-08 19:32:07,193203.00,080521,17.449,282.1
16978,37.559873,123.250243,2021-05-08 19:32:09,193205.00,080521,17.446,282.1
16979,37.559908,123.250045,2021-05-08 19:32:11,193207.00,080521,17.447,282.3
16980,37.559943,123.249847,2021-05-08 19:32:13,193209.00,080521,17.454,282.2
16981,37.559995,123.249548,2021-05-08 19:32:15,193212.00,080521,17.434,282.4
16982,37.560032,123.24935,2021-05-08 19:32:18,193214.00,080521,17.437,282.4
16983,37.560065,123.24915,2021-05-08 19:32:20,193216.00,080521,17.449,282.2
16984,37.560098,123.248952,2021-05-08 19:32:22,193218.00,080521,17.432,282.2
16985,37.56015,123.248653,2021-05-08 19:32:24,193221.00,080521,17.444,282.3
16986,37.560185,123.248455,2021-05-08 19:32:27,193223.00,080521,17.445,282.4
16987,37.56022,123.248255,2021-05-08 19:32:29,193225.00,080521,17.434,282.4
16988,37.560253,123.248057,2021-05-08 19:32:31,193227.00,080521,17.427,282.4
16989,37.560302,123.247757,2021-05-08 19:32:33,193230.00,080521,17.434,282.2
16990,37.560318,123.247657,2021-05-08 19:32:34,193231.00,080521,17.429,282.2
16991,37.560335,123.247558,2021-05-08 19:32:36,193232.00,080521,17.428,282.2
16992,37.560368,123.24736,2021-05-08 19:32:38,193234.00,080521,17.433,282.0
16993,37.560402,123.247162,2021-05-08 19:32:40,193236.00,080521,17.432,282.0
16994,37.560455,123.246867,2021-05-08 19:32:42,193239.00,080521,17.451,282.5
16995,37.560473,123.246767,2021-05-08 19:32:43,193240.00,080521,17.452,282.5
16996,37.56049,123.246668,2021-05-08 19:32:45,193241.00,080521,17.449,282.5
16997,37.560525,123.246472,2021-05-08 19:32:47,193243.00,080521,17.451,282.5
16998,37.560558,123.246273,2021-05-08 19:32:49,193245.00,080521,17.448,282.3
16999,37.560612,123.245975,2021-05-08 19:32:51,193248.00,080521,17.452,282.4
17000,37.560628,123.245877,2021-05-08 19:32:52,193249.00,080521,17.458,282.3
17001,37.560645,123.245777,2021-05-08 19:32:54,193250.00,080521,17.461,282.3
17002,37.56068,123.245578,2021-05-08 19:32:56,193252.00,080521,17.444,282.4
17003,37.560717,123.24538,2021-05-08 19:32:58,193254.00,080521,17.448,282.6
17004,37.56077,123.245083,2021-05-08 19:33:00,193257.00,080521,17.443,282.7
17005,37.560787,123.244985,2021-05-08 19:33:01,193258.00,080521,17.434,282.6
17006,37.560803,123.244885,2021-05-08 19:33:03,193259.00,080521,17.431,282.4
17007,37.560837,123.244687,2021-05-08 19:33:05,193301.00,080521,17.414,282.2
17008,37.560873,123.244488,2021-05-08 19:33:07,193303.00,080521,17.412,282.3
17009,37.560925,123.244192,2021-05-08 19:33:09,193306.00,080521,17.433,282.4
17010,37.560962,123.243993,2021-05-08 19:33:12,193308.00,080521,17.432,282.5
17011,37.560997,123.243795,2021-05-08 19:33:14,193310.00,080521,17.433,282.5
17012,37.561028,123.243597,2021-05-08 19:33:16,193312.00,080521,17.431,282.2
17013,37.561082,123.2433,2021-05-08 19:33:18,193315.00,080521,17.437,282.4
17014,37.5611,123.2432,2021-05-08 19:33:19,193316.00,080521,17.446,282.4
17015,37.561117,123.2431,2021-05-08 19:33:21,193317.00,080521,17.454,282.4
17016,37.561152,123.242903,2021-05-08 19:33:23,193319.00,080521,17.455,282.5
17017,37.561207,123.242607,2021-05-08 19:33:25,193322.00,080521,17.456,282.7
17018,37.561225,123.242508,2021-05-08 19:33:27,193323.00,080521,17.454,282.7
17019,37.561275,123.24221,2021-05-08 19:33:29,193326.00,080521,17.454,282.5
17020,37.561293,123.242112,2021-05-08 19:33:30,193327.00,080521,17.447,282.4
17021,37.56131,123.242012,2021-05-08 19:33:32,193328.00,080521,17.447,282.4
17022,37.561342,123.241815,2021-05-08 19:33:34,193330.00,080521,17.425,282.2
17023,37.561393,123.241522,2021-05-08 19:33:37,193333.00,080521,17.427,282.4
17024,37.561428,123.241327,2021-05-08 19:33:39,193335.00,080521,17.438,282.5
17025,37.561462,123.241133,2021-05-08 19:33:41,193337.00,080521,17.435,282.3
17026,37.561512,123.24084,2021-05-08 19:33:44,193340.00,080521,17.44,282.2
17027,37.561545,123.240645,2021-05-08 19:33:46,193342.00,080521,17.434,282.2
17028,37.56158,123.240448,2021-05-08 19:33:48,193344.00,080521,17.457,282.3
17029,37.561613,123.240253,2021-05-08 19:33:50,193346.00,080521,17.457,282.4
17030,37.561667,123.239958,2021-05-08 19:33:53,193349.00,080521,17.452,282.5
17031,37.561702,123.239762,2021-05-08 19:33:55,193351.00,080521,17.465,282.6
17032,37.561735,123.239565,2021-05-08 19:33:57,193353.00,080521,17.455,282.5
17033,37.56177,123.239367,2021-05-08 19:33:59,193355.00,080521,17.441,282.4
17034,37.561822,123.239068,2021-05-08 19:34:02,193358.00,080521,17.453,282.4
17035,37.561857,123.23887,2021-05-08 19:34:04,193400.00,080521,17.431,282.4
17036,37.561893,123.238672,2021-05-08 19:34:06,193402.00,080521,17.441,282.6
17037,37.561942,123.238362,2021-05-08 19:34:08,193405.00,080521,17.428,282.3
17038,37.561975,123.238155,2021-05-08 19:34:11,193407.00,080521,17.435,282.3
17039,37.56201,123.237948,2021-05-08 19:34:13,193409.00,080521,17.433,282.3
17040,37.562043,123.237738,2021-05-08 19:34:15,193411.00,080521,17.436,282.1
17041,37.562097,123.237428,2021-05-08 19:34:17,193414.00,080521,17.431,282.2
17042,37.562132,123.237222,2021-05-08 19:34:20,193416.00,080521,17.444,282.2
17043,37.562168,123.237017,2021-05-08 19:34:22,193418.00,080521,17.461,282.4
17044,37.562203,123.236812,2021-05-08 19:34:24,193420.00,080521,17.448,282.4
17045,37.562255,123.236503,2021-05-08 19:34:26,193423.00,080521,17.457,282.2
17046,37.56229,123.2363,2021-05-08 19:34:29,193425.00,080521,17.459,282.2
17047,37.562325,123.236097,2021-05-08 19:34:31,193427.00,080521,17.446,282.3
17048,37.562365,123.235895,2021-05-08 19:34:33,193429.00,080521,17.45,282.6
17049,37.5624,123.235692,2021-05-08 19:34:35,193431.00,080521,17.472,282.7
17050,37.56245,123.235387,2021-05-08 19:34:38,193434.00,080521,17.451,282.3
17051,37.562485,123.235188,2021-05-08 19:34:40,193436.00,080521,17.448,282.2
17052,37.56252,123.234993,2021-05-08 19:34:42,193438.00,080521,17.453,282.3
17053,37.562573,123.234705,2021-05-08 19:34:44,193441.00,080521,17.45,282.5
17054,37.562592,123.234608,2021-05-08 19:34:45,193442.00,080521,17.456,282.5
17055,37.562608,123.234513,2021-05-08 19:34:47,193443.00,080521,17.459,282.5
17056,37.562643,123.234322,2021-05-08 19:34:49,193445.00,080521,17.443,282.5
17057,37.562677,123.234128,2021-05-08 19:34:51,193447.00,080521,17.45,282.3
17058,37.562725,123.233838,2021-05-08 19:34:53,193450.00,080521,17.431,282.0
17059,37.562758,123.233645,2021-05-08 19:34:56,193452.00,080521,17.442,282.1
17060,37.562795,123.233452,2021-05-08 19:34:58,193454.00,080521,17.454,282.4
17061,37.56283,123.233257,2021-05-08 19:35:00,193456.00,080521,17.466,282.5
17062,37.562882,123.232965,2021-05-08 19:35:02,193459.00,080521,17.455,282.5
17063,37.562915,123.232768,2021-05-08 19:35:05,193501.00,080521,17.463,282.5
17064,37.562948,123.232572,2021-05-08 19:35:07,193503.00,080521,17.462,282.4
17065,37.562982,123.232375,2021-05-08 19:35:09,193505.00,080521,17.457,282.3
17066,37.563037,123.23208,2021-05-08 19:35:11,193508.00,080521,17.464,282.6
17067,37.56307,123.231882,2021-05-08 19:35:14,193510.00,080521,17.466,282.4
17068,37.563105,123.231685,2021-05-08 19:35:16,193512.00,080521,17.445,282.4
17069,37.563142,123.231488,2021-05-08 19:35:18,193514.00,080521,17.439,282.7
17070,37.563193,123.231192,2021-05-08 19:35:20,193517.00,080521,17.441,282.4
17071,37.563227,123.230993,2021-05-08 19:35:23,193519.00,080521,17.416,282.3
17072,37.56326,123.230795,2021-05-08 19:35:25,193521.00,080521,17.421,282.2
17073,37.563292,123.230597,2021-05-08 19:35:27,193523.00,080521,17.417,281.9
17074,37.56334,123.2303,2021-05-08 19:35:29,193526.00,080521,17.389,281.9
17075,37.563375,123.230102,2021-05-08 19:35:32,193528.00,080521,17.373,281.9
17076,37.563408,123.229902,2021-05-08 19:35:34,193530.00,080521,17.369,281.7
17077,37.563455,123.229602,2021-05-08 19:35:36,193533.00,080521,17.371,281.3
17078,37.563487,123.229403,2021-05-08 19:35:38,193535.00,080521,17.353,281.2
17079,37.563518,123.229205,2021-05-08 19:35:41,193537.00,080521,17.367,281.2
17080,37.563533,123.229105,2021-05-08 19:35:43,193538.00,080521,17.374,281.1
17081,37.563583,123.228803,2021-05-08 19:35:45,193541.00,080521,17.39,281.2
17082,37.563617,123.228603,2021-05-08 19:35:47,193543.00,080521,17.395,281.2
17083,37.563647,123.228405,2021-05-08 19:35:49,193545.00,080521,17.405,281.2
17084,37.563663,123.228303,2021-05-08 19:35:50,193546.00,080521,17.403,281.2
17085,37.563695,123.228105,2021-05-08 19:35:52,193548.00,080521,17.397,281.1
17086,37.563723,123.227905,2021-05-08 19:35:54,193550.00,080521,17.396,280.9
17087,37.563768,123.227605,2021-05-08 19:35:56,193553.00,080521,17.365,280.8
17088,37.563785,123.227507,2021-05-08 19:35:57,193554.00,080521,17.365,280.8
17089,37.5638,123.227407,2021-05-08 19:35:59,193555.00,080521,17.369,280.9
17090,37.56383,123.227208,2021-05-08 19:36:01,193557.00,080521,17.381,280.8
17091,37.563858,123.22701,2021-05-08 19:36:03,193559.00,080521,17.362,280.5
17092,37.563902,123.226712,2021-05-08 19:36:06,193602.00,080521,17.348,280.4
17093,37.56393,123.226513,2021-05-08 19:36:08,193604.00,080521,17.355,280.2
17094,37.56396,123.226313,2021-05-08 19:36:10,193606.00,080521,17.335,280.2
17095,37.564,123.226015,2021-05-08 19:36:12,193609.00,080521,17.318,280.0
17096,37.564027,123.225817,2021-05-08 19:36:15,193611.00,080521,17.321,279.9
17097,37.564053,123.225617,2021-05-08 19:36:17,193613.00,080521,17.33,279.8
17098,37.56408,123.225418,2021-05-08 19:36:19,193615.00,080521,17.313,279.6
17099,37.564117,123.225117,2021-05-08 19:36:21,193618.00,080521,17.32,279.3
17100,37.56413,123.225018,2021-05-08 19:36:22,193619.00,080521,17.303,279.3
17101,37.564143,123.224918,2021-05-08 19:36:24,193620.00,080521,17.299,279.3
17102,37.564172,123.224718,2021-05-08 19:36:26,193622.00,080521,17.325,279.3
17103,37.564198,123.22452,2021-05-08 19:36:28,193624.00,080521,17.33,279.4
17104,37.564237,123.22422,2021-05-08 19:36:30,193627.00,080521,17.332,279.2
17105,37.564263,123.224022,2021-05-08 19:36:33,193629.00,080521,17.323,279.2
17106,37.56429,123.223822,2021-05-08 19:36:35,193631.00,080521,17.342,279.2
17107,37.564315,123.223622,2021-05-08 19:36:37,193633.00,080521,17.337,279.2
17108,37.564357,123.223323,2021-05-08 19:36:39,193636.00,080521,17.352,279.4
17109,37.564382,123.223122,2021-05-08 19:36:42,193638.00,080521,17.361,279.3
17110,37.564408,123.222922,2021-05-08 19:36:44,193640.00,080521,17.356,279.2
17111,37.564435,123.222723,2021-05-08 19:36:46,193642.00,080521,17.343,279.4
17112,37.564475,123.222425,2021-05-08 19:36:48,193645.00,080521,17.348,279.4
17113,37.564488,123.222325,2021-05-08 19:36:49,193646.00,080521,17.342,279.4
17114,37.5645,123.222225,2021-05-08 19:36:51,193647.00,080521,17.331,279.3
17115,37.564523,123.222025,2021-05-08 19:36:53,193649.00,080521,17.302,279.1
17116,37.564545,123.221827,2021-05-08 19:36:55,193651.00,080521,17.278,278.9
17117,37.564578,123.221528,2021-05-08 19:36:57,193654.00,080521,17.25,278.6
17118,37.5646,123.22133,2021-05-08 19:37:00,193656.00,080521,17.226,278.5
17119,37.564622,123.221132,2021-05-08 19:37:02,193658.00,080521,17.225,278.3
17120,37.564643,123.220933,2021-05-08 19:37:04,193700.00,080521,17.218,278.1
17121,37.564675,123.220633,2021-05-08 19:37:07,193703.00,080521,17.225,277.8
17122,37.564695,123.220433,2021-05-08 19:37:09,193705.00,080521,17.238,277.6
17123,37.564717,123.220235,2021-05-08 19:37:11,193707.00,080521,17.238,277.6
17124,37.564738,123.220035,2021-05-08 19:37:13,193709.00,080521,17.246,277.6
17125,37.564772,123.219735,2021-05-08 19:37:15,193712.00,080521,17.264,277.8
17126,37.564783,123.219635,2021-05-08 19:37:16,193713.00,080521,17.268,277.7
17127,37.564793,123.219535,2021-05-08 19:37:18,193714.00,080521,17.255,277.6
17128,37.564813,123.219337,2021-05-08 19:37:20,193716.00,080521,17.246,277.6
17129,37.564833,123.219138,2021-05-08 19:37:22,193718.00,080521,17.252,277.5
17130,37.564865,123.21884,2021-05-08 19:37:24,193721.00,080521,17.243,277.3
17131,37.564875,123.21874,2021-05-08 19:37:25,193722.00,080521,17.241,277.3
17132,37.564887,123.218642,2021-05-08 19:37:27,193723.00,080521,17.242,277.3
17133,37.564907,123.218442,2021-05-08 19:37:29,193725.00,080521,17.246,277.3
17134,37.564928,123.218243,2021-05-08 19:37:31,193727.00,080521,17.247,277.3
17135,37.564957,123.217945,2021-05-08 19:37:33,193730.00,080521,17.265,277.2
17136,37.564977,123.217747,2021-05-08 19:37:36,193732.00,080521,17.267,277.1
17137,37.564997,123.217547,2021-05-08 19:37:38,193734.00,080521,17.276,277.0
17138,37.565018,123.217347,2021-05-08 19:37:40,193736.00,080521,17.28,277.3
17139,37.565052,123.217048,2021-05-08 19:37:43,193739.00,080521,17.294,277.5
17140,37.565073,123.216848,2021-05-08 19:37:45,193741.00,080521,17.279,277.5
17141,37.565092,123.21665,2021-05-08 19:37:47,193743.00,080521,17.273,277.3
17142,37.565122,123.21635,2021-05-08 19:37:50,193746.00,080521,17.258,277.1
17143,37.56514,123.21615,2021-05-08 19:37:52,193748.00,080521,17.258,277.1
17144,37.56516,123.215952,2021-05-08 19:37:54,193750.00,080521,17.251,277.0
17145,37.565178,123.215752,2021-05-08 19:37:56,193752.00,080521,17.239,276.9
17146,37.565208,123.215452,2021-05-08 19:37:59,193755.00,080521,17.258,277.0
17147,37.565227,123.215252,2021-05-08 19:38:01,193757.00,080521,17.257,276.9
17148,37.565245,123.215053,2021-05-08 19:38:03,193759.00,080521,17.261,276.8
17149,37.565263,123.214855,2021-05-08 19:38:05,193801.00,080521,17.255,276.7
17150,37.565292,123.214555,2021-05-08 19:38:08,193804.00,080521,17.272,276.8
17151,37.565312,123.214355,2021-05-08 19:38:10,193806.00,080521,17.281,276.8
17152,37.565332,123.214155,2021-05-08 19:38:12,193808.00,080521,17.281,277.0
17153,37.56536,123.213855,2021-05-08 19:38:14,193811.00,080521,17.287,276.9
17154,37.56537,123.213755,2021-05-08 19:38:15,193812.00,080521,17.285,277.0
17155,37.56538,123.213655,2021-05-08 19:38:17,193813.00,080521,17.282,277.0
17156,37.565398,123.213455,2021-05-08 19:38:19,193815.00,080521,17.278,276.8
17157,37.565417,123.213255,2021-05-08 19:38:21,193817.00,080521,17.262,276.7
17158,37.565447,123.212957,2021-05-08 19:38:23,193820.00,080521,17.267,276.9
17159,37.565457,123.212857,2021-05-08 19:38:24,193821.00,080521,17.261,277.0
17160,37.565465,123.212757,2021-05-08 19:38:26,193822.00,080521,17.267,276.9
17161,37.565483,123.212557,2021-05-08 19:38:28,193824.00,080521,17.245,276.8
17162,37.565502,123.212357,2021-05-08 19:38:30,193826.00,080521,17.247,276.6
17163,37.56553,123.212057,2021-05-08 19:38:32,193829.00,080521,17.256,276.6
17164,37.565538,123.211957,2021-05-08 19:38:33,193830.00,080521,17.255,276.6
17165,37.565547,123.211858,2021-05-08 19:38:35,193831.00,080521,17.255,276.5
17166,37.565565,123.211658,2021-05-08 19:38:37,193833.00,080521,17.246,276.5
